genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode
panpipe,0.87025,0.31525,246263.25,0.2262500000000001,0.6242500000000001,0.1101,-14.556,0.043175,103.87075,0.070775,39.25,9,1
papuri,0.591991606060606,0.3894659090909091,279237.8143939394,0.4538575757575758,0.015775529545454543,0.24329090909090909,-10.138128787878788,0.03996098484848484,115.57240151515153,0.3077469696969697,35.82954545454546,7,1
parody,0.3668814099265514,0.5040018691999826,201395.56354180412,0.646555834103004,0.0019453670173065925,0.23901175616835996,-9.835987674275412,0.06343235695122489,131.0900625852135,0.5548930157892422,33.399843866825,7,1
partido alto,0.34262500000000007,0.5667500000000001,196692.91666666666,0.7308749999999999,0.0,0.3589791666666667,-7.45775,0.14352916666666665,98.24329166666665,0.8884583333333333,50.291666666666664,2,1
partyschlager,0.05710059999999999,0.7725000000000001,184421.2,0.8068,0.28213999999999995,0.15739999999999998,-6.331799999999999,0.1234,127.90950000000001,0.5045999999999999,2.9,7,0
pei indie,0.928,0.484,169662.0,0.183,5.5e-05,0.0971,-9.942,0.0309,79.76,0.389,58.0,11,1
permanent wave,0.20669311232779486,0.5193986014521871,243567.01959572517,0.6739562388749419,0.09308932027119461,0.2042372549759373,-8.652070726956268,0.06524364332261785,123.60975571546592,0.5318714587778169,40.2361753750884,9,1
perreo,0.10918133333333335,0.6846833333333334,258313.6333333333,0.7287833333333333,0.08021023783333334,0.26300666666666667,-7.360216666666668,0.1575966666666667,114.57748333333333,0.6782999999999999,39.28333333333334,1,1
persian hip hop,0.000109,0.562,528750.0,0.991,0.802,0.26,-3.9500000000000006,0.048500000000000015,127.981,0.138,0.0,11,0
persian pop,0.5038571428571429,0.6910952380952381,293860.11904761905,0.47421428571428564,3.4152380952380956e-06,0.15236904761904763,-12.033190476190478,0.0837404761904762,121.16314285714286,0.678047619047619,35.66666666666667,4,1
persian traditional,0.6529999999999999,0.5442222222222223,277892.11111111107,0.39566666666666667,5.928888888888889e-06,0.1835777777777778,-11.841111111111111,0.04834444444444445,107.65599999999999,0.48644444444444446,30.88888888888889,4,0
perth indie,0.29259999999999997,0.6176666666666668,318765.1666666666,0.4843333333333334,0.1765668566666667,0.13884166666666667,-7.820499999999999,0.05592500000000001,125.00041666666667,0.36183333333333334,10.5,7,1
peruvian hip hop,0.259,0.7509999999999999,211278.0,0.8909999999999999,0.0,0.168,-6.119,0.274,110.52,0.7340000000000001,11.0,6,0
peruvian rock,0.444625,0.591875,262684.1875,0.7705625,0.003102525,0.14151875,-7.370562500000001,0.06257499999999999,131.6260625,0.772125,44.3125,9,1
pet calming,0.6683333333333333,0.5601666666666666,268773.5,0.334,0.4435166666666666,0.3964666666666666,-14.633166666666668,0.1417,100.51283333333333,0.4029500000000001,41.333333333333336,6,0
philly indie,0.14068421875859438,0.4969562643239115,220539.01051056784,0.7848565062388592,0.1857442306092437,0.20762115291571176,-7.184075572956455,0.05177593582887699,129.0975866501146,0.5217690603514132,42.79386936592819,10,1
philly rap,0.1364069859329337,0.7496772302862362,266692.2394663373,0.7013642988142927,0.04500045871882016,0.2732881375199543,-7.798916611461502,0.24587444801260996,107.86809542908748,0.6156941540033936,42.610178032790174,6,1
philly soul,0.3841996450867639,0.5961099925021668,270742.0718709328,0.578195571495736,0.04401125631856965,0.1958479344773393,-9.689545145107338,0.05715289789336156,116.22639307334694,0.6572403736431043,32.54857641928988,7,1
phonk,0.16172827444444443,0.777034722222222,197792.94694444444,0.6155077777777779,0.20561184194444446,0.1448537222222222,-8.181666111111113,0.1562028888888889,128.94813888888888,0.5698630555555556,52.34416666666666,1,1
pianissimo,0.6805,0.605,118894.0,0.42199999999999993,0.45452695,0.1828,-11.4975,0.0397,94.98400000000001,0.735,29.5,3,1
piano blues,0.7581705119487124,0.6082497928292531,216944.20660417006,0.3820604731168461,0.2871190276025783,0.1638730857767643,-13.669949132836418,0.058434645536425196,115.95501128580551,0.6629499257451443,24.612982630632924,0,1
piano cover,0.7271400000000001,0.50662,209480.34,0.30811200000000005,0.539804,0.129152,-17.05216,0.047764,134.76686,0.40922000000000003,21.9,7,1
piano mpb,0.29135,0.4657045454545456,214478.20454545453,0.6227727272727274,0.11341841590909094,0.14128863636363637,-13.190545454545454,0.0733340909090909,125.37306818181816,0.7126363636363636,29.31818181818182,6,0
piano rock,0.36806538947088324,0.5150032826262695,226642.54001708573,0.6004467224035225,0.040406394235566315,0.19296899933858408,-7.993492105088393,0.06079591394708238,125.69060929740598,0.46412835970138594,43.912454784246826,0,1
pibroch,0.963,0.32299999999999995,352573.0,0.0679,0.522,0.327,-23.649,0.0369,145.44299999999996,0.263,37.0,4,0
piedmont blues,0.8066885000963947,0.6057397900199215,219851.84122678492,0.38543718665252885,0.1218288072355729,0.2524045138165928,-12.414707836578627,0.05722739758048968,111.30719994055656,0.6413311143242723,17.867322312190733,11,1
pinoy hip hop,0.4025833333333333,0.7180555555555556,216075.55555555553,0.5988055555555556,0.0025548905555555553,0.1783388888888889,-7.907666666666667,0.07816944444444444,120.31019444444445,0.7970555555555556,33.416666666666664,4,1
pinoy indie,0.13501,0.6012500000000001,307795.0,0.6685,0.2274005475,0.12375,-7.80425,0.0357,142.09349999999998,0.44900000000000007,32.0,0,1
pinoy pop punk,0.00947,0.522,279927.0,0.994,0.00549,0.299,-3.112,0.29100000000000004,159.97299999999996,0.297,1.0,11,0
pinoy praise,0.30854299999999996,0.377375,243801.625,0.54755,2.8375e-05,0.2966,-9.751999999999999,0.0372875,144.70875,0.28914999999999996,50.375,7,1
pinoy r&b,0.8889999999999999,0.5853333333333334,194802.33333333328,0.3443333333333333,2.9343333333333338e-05,0.11433333333333333,-8.542,0.052366666666666666,120.94366666666667,0.7333333333333334,0.0,5,0
pinoy reggae,0.43124603174603166,0.6149142857142857,274671.68253968254,0.4070730158730159,0.0062381240952380955,0.09880539682539682,-11.45875873015873,0.04011111111111112,139.12147936507938,0.5066476190476191,55.511111111111106,6,1
pinoy rock,0.3183552798663325,0.49945488721804515,264492.01712614874,0.5430384294068503,0.0023957858395989976,0.14101862990810357,-10.253609857978276,0.06490584795321637,130.30235756056808,0.4228408521303258,43.32163742690059,7,1
pinoy traditional,0.8408333333333334,0.5593333333333333,129062.33333333333,0.5954999999999999,0.629,0.30033333333333334,-12.948166666666665,0.045500000000000006,142.47500000000002,0.7265,18.166666666666668,7,0
pinoy trap,0.5345,0.6691666666666667,219701.16666666663,0.5151666666666667,0.007664671666666666,0.08076666666666667,-7.268,0.04663333333333333,104.47633333333334,0.8476666666666667,29.0,5,1
pirate,0.549853674074074,0.6310185185185184,241923.22222222222,0.6287407407407407,0.14074084796296293,0.2722703703703704,-8.475814814814814,0.09465925925925926,112.54887037037037,0.6207518518518519,42.77777777777778,6,1
pittsburgh indie,0.15837222222222225,0.5735555555555556,215312.4444444444,0.6543333333333333,0.09522111111111109,0.27655555555555555,-9.489666666666666,0.16526666666666667,115.45900000000002,0.4977777777777777,38.88888888888889,7,0
pittsburgh rap,0.23004992463725765,0.6327693056772812,244590.606899406,0.5859083308988218,0.35117948045281916,0.18010662381926187,-8.840131405200117,0.1288935904177622,137.7670911724608,0.4498855243938065,35.15555555555556,2,0
pittsburgh rock,0.060121,0.7163999999999999,280192.8666666667,0.7436,0.33219891599999996,0.15241833333333335,-8.412033333333333,0.1283166666666667,111.22145,0.7119000000000002,27.383333333333333,7,1
pixie,0.06898238395214226,0.533611693519513,220269.5446139157,0.798452642320086,0.11972843516678601,0.178796306122449,-4.928802841627879,0.06920019727891157,129.75696292636349,0.5122767669172933,49.59836257309941,6,1
plunderphonics,6.57e-05,0.622,444507.0,0.988,0.0578,0.654,-2.735,0.195,132.54399999999998,0.238,33.0,9,0
poetry,0.9058089865689867,0.6406588156288155,169770.25225885227,0.12215192551892555,0.056918493012698405,0.1833060634920635,-21.502702796092798,0.7306643687423688,95.3503532112332,0.3455992844932845,5.8160317460317446,11,1
pokemon,0.18666666666666668,0.6916666666666668,204737.66666666663,0.8959999999999999,0.0,0.39066666666666666,-6.006666666666668,0.1294666666666667,123.29200000000002,0.594,49.66666666666666,2,1
polca paraguaya,0.9311666666666666,0.4676666666666667,289133.3333333333,0.21415000000000006,0.4608353333333334,0.1321,-19.428833333333333,0.09263333333333332,112.07099999999998,0.3296,37.16666666666667,11,0
polish blues,0.2082,0.6525,239100.0,0.639,0.45738,0.2315,-8.129000000000001,0.05755,120.187,0.8009999999999999,23.5,6,0
polish classical,0.977489509108859,0.3149503670465764,257377.95361243235,0.14110023201411948,0.6929287894163749,0.20375897723533468,-21.290399447784857,0.047699598073528984,92.14269275030662,0.2840406102485865,3.9814983995931676,10,1
polish classical piano,0.9826861890087317,0.36928335901386744,330066.7963533642,0.10914768998459165,0.866732523294196,0.14705492090395478,-22.264401972265027,0.04182053312788904,93.51592996918336,0.2038605968156137,9.53523369286081,11,1
polish contemporary classical,0.7378,0.16286,581242.6,0.20646,0.5530000000000002,0.11220000000000001,-18.6159,0.04603,110.7965,0.03497,41.0,2,0
polish jazz,0.6920000000000001,0.456,235333.0,0.618,0.0445,0.5920000000000001,-11.213,0.045,99.372,0.308,32.0,3,0
polish pop,0.6,0.6559999999999999,147781.0,0.201,0.0,0.111,-15.37,0.0289,98.251,0.456,55.0,0,1
polish rock,0.2082,0.6525,239100.0,0.639,0.45738,0.2315,-8.129000000000001,0.05755,120.187,0.8009999999999999,23.5,6,0
polish techno,0.005444,0.7989999999999999,366837.0,0.7955,0.8540000000000001,0.3840000000000001,-8.928999999999998,0.0781,124.561,0.34199999999999997,0.0,10,1
political hip hop,0.15690928103771715,0.6856789837486114,258141.7919670241,0.6918248929670153,0.016075820848649554,0.221324928577494,-7.572485687324821,0.23796941899197763,103.2137914428004,0.5580769701916345,45.69967585952376,1,1
polka,0.5749732142857142,0.5964860119047619,163000.99702380953,0.40364434523809534,0.19265761125,0.24608124999999997,-13.771925595238095,0.05760952380952381,114.100875,0.6435163690476191,14.023809523809524,7,1
polynesian hip hop,0.0806,0.6705,263178.0,0.8540000000000001,0.0,0.2425,-8.624,0.256,133.09699999999998,0.528,41.5,11,0
polynesian pop,0.3318280158730158,0.732546746031746,234157.56714285712,0.5744387301587303,0.017637774085714288,0.20127151587301587,-9.17240325396826,0.08115243650793649,114.92766611111108,0.7969257142857141,41.28531746031746,7,1
polyphony,0.9765357142857143,0.16702321428571432,175675.72321428574,0.07835714285714285,0.3102068285714286,0.15116785714285713,-26.100178571428575,0.04430446428571429,86.79987500000001,0.07199732142857143,40.08035714285714,2,1
pony,0.2361455555555556,0.667611111111111,217485.52777777775,0.5582777777777778,0.018807733333333333,0.13259444444444443,-6.646833333333333,0.041166666666666664,109.48383333333335,0.5786666666666668,57.63888888888889,3,0
pop,0.2621249851373584,0.632245979721731,220740.3965916195,0.6268352900526923,0.05074146952300546,0.17617270328786908,-6.962477605529706,0.08302916311033971,119.64200797087338,0.4759684529214748,55.88807991755975,7,1
pop ambient,0.4453333333333333,0.4923333333333333,328066.6666666667,0.383,0.7939999999999999,0.08313333333333334,-15.356666666666667,0.03993333333333333,126.14333333333332,0.39033333333333337,1.6666666666666667,2,1
pop argentino,0.11454149999999999,0.5880000000000001,221766.6875,0.72125,0.0013557975000000001,0.17921874999999998,-6.3031875,0.031918749999999996,105.9536875,0.6476875,63.3125,7,1
pop chileno,0.3885,0.4750000000000001,233306.83333333328,0.4613333333333333,6.7e-06,0.17679999999999998,-9.708333333333334,0.04013333333333334,130.316,0.2635,48.0,2,1
pop dance,0.13490558594917473,0.6521064060582388,224264.4347120768,0.7377428413116301,0.10781560590246546,0.18439083886988294,-6.0926865845988525,0.07960367948230392,123.48514091587877,0.5045681018257999,47.17024305860374,7,1
pop edm,0.092210297996225,0.6021304544166151,223824.43096236602,0.7888149769377445,0.14749522910886276,0.19382869533987843,-5.518423484526388,0.0736499480132962,127.3925150835524,0.4141037927746855,32.33886569779426,9,1
pop electronico,0.0629,0.58,156198.0,0.929,0.000223,0.23,-4.849,0.0388,94.995,0.884,65.0,4,0
pop emo,0.06344969451145224,0.5212639083820663,217628.6615448343,0.8016412329434698,0.03770238613825536,0.20076004629629635,-4.537066647173489,0.0751368148148148,134.31033728070173,0.5265836159844056,52.75078460038986,5,1
pop flamenco,0.48575,0.6285,221120.25,0.57025,0.0005458850000000001,0.30425,-12.618249999999998,0.053925,125.53325000000001,0.8360000000000001,58.75,2,1
pop folk,0.2668908355555556,0.4526296296296297,148702.33333333334,0.721674074074074,0.5147420888888888,0.1697148148148148,-11.855148148148148,0.04022222222222222,131.2234814814815,0.1769259259259259,25.888888888888886,1,1
pop house,0.05563618636363636,0.6983747159090911,245388.6121212121,0.8246722537878787,0.35021191111742417,0.1845843939393939,-5.5456953598484855,0.11510131628787879,129.72857073863634,0.5281181818181819,18.270454545454548,10,0
pop nacional,0.11857041666666665,0.6457083333333333,201608.375,0.8108333333333333,0.14563338208333335,0.13169583333333335,-6.276624999999999,0.12857500000000002,144.80991666666668,0.5411916666666667,29.583333333333336,4,1
pop nacional antigas,0.2363,0.5315,224755.0,0.558,0.001842275,0.09670000000000001,-8.602,0.029699999999999997,98.1935,0.593,47.0,2,1
pop peruano,0.29000000000000004,0.6795,256349.75,0.7182499999999999,0.000845,0.11882499999999999,-7.64625,0.0482,112.03275,0.72,43.75,5,1
pop punk,0.08491261468377362,0.5104557908401972,215632.41117426433,0.7948553825681811,0.042621927660518345,0.19745630844450954,-5.349253698969079,0.07754705538380956,132.23163693677427,0.5263735949143532,48.293673349894746,2,1
pop quebecois,0.325,0.659,223533.0,0.34600000000000003,0.0,0.0787,-11.038,0.0263,111.238,0.174,51.0,10,1
pop r&b,0.2639791079697178,0.6542419108217268,235019.86562752124,0.5747034747641327,0.01467676910140336,0.1726982264189332,-7.464176315386907,0.13486893540441539,118.47288353190558,0.4867896502356505,53.78010059847643,11,1
pop rap,0.1552380788385722,0.7084291193404366,237035.11453868018,0.6742751936308155,0.03206930574767262,0.2025351302435145,-6.48787094201433,0.15918224223869162,119.14450915849186,0.5462507959645578,52.49968538153953,1,1
pop reggaeton,0.45247483234714014,0.6532546351084813,224879.24437869823,0.6939537475345166,0.007495264765285997,0.13468362919132149,-8.812450986193292,0.07741427021696252,116.78578155818542,0.790632741617357,37.48323471400394,9,1
pop rock,0.21648515735415577,0.553393828929838,238467.18011872086,0.669716017302532,0.041526184348311464,0.16786453640729931,-7.449354567455848,0.05327875990052858,122.93152884904846,0.5088030102840453,49.63513736623447,7,1
pop rock brasileiro,0.0409,0.568,265040.0,0.7,7.11e-06,0.0838,-5.42,0.0258,131.885,0.5710000000000001,61.0,6,1
pop romantico,0.49849600266455774,0.5117132591852595,210266.78143555057,0.5102834940614942,0.018929351199738452,0.2292412153346653,-9.598517509254636,0.039059888388000875,113.40193196303701,0.5534138646353648,40.21609509934511,7,1
pop soul,0.32600062440584215,0.599668343271973,230753.06898712297,0.5728285325382422,0.002850810521908219,0.20709387174833635,-6.7576173666925925,0.12050754861291157,110.47502603059372,0.45899134474116315,61.38618961196093,8,1
pop urbaine,0.147,0.573,282933.0,0.7290000000000001,0.000188,0.241,-7.546,0.5429999999999999,171.74599999999995,0.688,0.0,1,1
pop venezolano,0.18938847142857143,0.6397142857142858,292420.4285714286,0.6995714285714286,0.10185714285714285,0.13755714285714285,-5.167428571428572,0.08835714285714284,126.59514285714285,0.4735714285714286,37.82142857142857,4,1
pop violin,0.34039367199265375,0.41308440771349864,191140.8890725436,0.6513797061524333,0.3213701067033976,0.34175443526170796,-8.545236639118459,0.0632455463728191,122.17673590449955,0.4070924701561065,22.66859504132231,5,1
popgaze,0.24193028571428574,0.6272857142857143,267025.23809523805,0.7220952380952382,0.3099282857142857,0.14068571428571428,-8.417952380952382,0.04077619047619047,137.7477142857143,0.6652857142857143,44.047619047619044,6,1
popping,0.2699302592932519,0.7579547972552899,279083.2437160541,0.6504094481052609,0.22415129332847777,0.12534848316707925,-9.14202356346445,0.0799775951060434,108.77129768958466,0.7166664140457244,38.24569601170586,11,1
pops orchestra,0.8259307692307692,0.3472733333333334,239488.18782051283,0.21250999999999998,0.46897327679487183,0.1490291025641025,-17.884282051282046,0.057558974358974356,118.44262243589742,0.4150229487179485,21.778205128205126,10,1
popwave,0.25158666666666674,0.698,348627.6666666667,0.529,0.1850041866666667,0.10373333333333334,-9.722,0.030366666666666667,114.66033333333333,0.258,58.333333333333336,9,1
pornogrind,0.496,0.459,293067.0,0.409,0.00339,0.103,-13.189,0.0362,81.513,0.282,33.0,5,1
porro,0.33236111111111116,0.6611111111111111,215039.58333333334,0.6036666666666667,0.0022754249999999998,0.23590833333333336,-6.911972222222222,0.08527222222222224,130.9404444444444,0.7931944444444442,33.5,11,1
portland hip hop,0.2936501513647643,0.645571505376344,332440.0565756824,0.6410959470636889,0.21466220693134822,0.17191170388751034,-9.333832630272953,0.19441631927212571,118.83050612076096,0.38068866832092635,30.86993382961125,11,0
portland indie,0.3926908503636364,0.5164939393939394,230462.9121212121,0.5631727272727273,0.17771495369696969,0.13075636363636364,-10.618339393939396,0.042129393939393946,96.14110606060606,0.4873969696969696,49.212121212121204,9,1
portland punk,0.2125624155050505,0.5523585858585859,214878.81060606064,0.5556338383838383,0.16411180512626258,0.17002449494949493,-7.507318181818182,0.0381300505050505,111.49605050505052,0.41336111111111107,42.98737373737374,7,1
portuguese early music,0.978,0.219,219707.0,0.222,0.000149,0.0837,-16.941,0.039,72.999,0.0632,0.0,9,1
portuguese indie rock,0.212,0.622,165000.0,0.342,3.06e-05,0.11,-8.216000000000001,0.0312,146.875,0.7340000000000001,0.0,10,1
portuguese jazz,0.7120000000000001,0.557,186907.0,0.257,0.6679999999999999,0.228,-13.017,0.0562,105.108,0.228,36.0,7,0
post-black metal,2.07e-05,0.354,364453.0,0.98,0.867,0.332,-6.127999999999999,0.14,135.765,0.106,3.0,2,1
post-disco,0.18972776777604525,0.701054971679376,329304.29533658177,0.6203227197072831,0.08191857843144731,0.14657874835402893,-10.544903806032861,0.06540072309348162,115.42643164502611,0.7291112036645222,35.512002056448026,7,1
post-disco soul,0.13283716049382713,0.7306728395061727,348006.462962963,0.7077716049382715,0.10288091728395064,0.12559691358024688,-10.214456790123457,0.06299135802469134,117.50549382716052,0.8001234567901233,27.716049382716047,7,1
post-doom metal,1.6463333333333332e-05,0.397,327164.3333333333,0.7996666666666666,0.8136666666666666,0.38266666666666665,-10.878333333333332,0.07863333333333333,128.86999999999998,0.19899999999999998,24.666666666666668,2,1
post-grunge,0.06601125569799658,0.48221878844009175,233592.91813988736,0.7948728626234314,0.046373878735758094,0.16773986452201858,-5.726275060428969,0.059659269400361176,126.85761406031514,0.4332691175992164,48.283082165377316,11,1
post-hardcore,0.056309929936330154,0.4079263543270073,224592.29520781958,0.8130939577070011,0.1813221488254247,0.22857508202631763,-7.163695230230314,0.07537277973226507,125.90942879048369,0.42618888193031074,38.94059072917484,9,1
post-metal,0.047754060999999993,0.4490000000000001,392598.45,0.6508965,0.7958,0.3133475,-11.902824999999998,0.060562499999999984,127.37202499999998,0.2635225,11.85,0,1
post-minimalism,0.7385981818181819,0.5499763636363636,262936.16363636364,0.31588636363636363,0.7238109090909091,0.10925454545454548,-19.58429090909091,0.05768545454545455,115.09791818181817,0.2743963636363636,39.481818181818184,10,1
post-post-hardcore,0.0312005,0.43350000000000005,259991.0,0.9027499999999999,0.0010905525,0.17522500000000002,-3.2084999999999995,0.06025,142.72275000000002,0.3516625,0.0,9,1
post-punk,0.14677663430109114,0.5000785866946165,237785.5666763764,0.6902004614661075,0.27534274748910936,0.19644182458622497,-9.90873229348595,0.06840865799544121,125.94915168164685,0.5396246819806941,31.7490752981972,9,1
post-punk argentina,0.2580355906451613,0.5885648556876061,240576.37487266553,0.5838541595925296,0.0511716265976231,0.18308740577249577,-11.301739049235994,0.053259415959252966,118.27138516129033,0.5361612054329372,53.3027843803056,7,1
post-rock,0.3796779100445151,0.42974657559421725,344600.2867597811,0.47169555011026687,0.6776539104312669,0.19658449991832067,-13.177662984971004,0.047396973372539425,113.98925796986033,0.2521997114677775,35.92364820713877,4,1
post-romantic era,0.9358476730398836,0.31514702240857684,274881.60137707053,0.1766416568375158,0.521016514854442,0.19826635759161423,-19.66791568648272,0.060534572444542425,99.27515634886818,0.21665684264385182,9.475954375312,5,1
post-screamo,0.022183230060553633,0.4837099769319493,240688.9146770473,0.8751735870818915,0.09047707115916954,0.2355511534025375,-4.807072231833911,0.08178918396770471,134.21690219146484,0.44182265859284897,41.2472029988466,7,1
post-teen pop,0.1756483252955884,0.6246082520635898,214773.4977395374,0.6879220210657001,0.03389201010809762,0.18251111790911567,-6.007409979903989,0.08094622496269413,120.41540694920398,0.5377676790096547,55.559022030010446,7,1
power blues-rock,0.745,0.613,288240.0,0.28,0.154,0.0796,-17.901,0.041,123.533,0.612,40.0,0,1
power metal,0.06109712057068262,0.3746629742242532,297750.82161349023,0.8512112294124335,0.14175618126124193,0.284726964630893,-6.360551038488374,0.07385431023240902,128.04545546415542,0.3205088604186562,35.55768020058345,7,0
power pop,0.11462831226374694,0.5042256601908957,211547.92541600676,0.7461242299842626,0.07239203776473804,0.1886326792319515,-8.414605075605138,0.053988315797514376,131.75724340470987,0.6257177725364842,34.63724161977448,4,1
power thrash,0.0015876083333333335,0.3214166666666667,317765.5833333333,0.8898333333333334,0.03028215,0.1756583333333333,-9.348416666666665,0.07131666666666667,121.64216666666664,0.16833333333333333,42.75,11,1
power-pop punk,0.013324233333333334,0.4070785714285714,179656.05476190476,0.9251119047619046,0.09594040595238093,0.202375,-5.282100000000001,0.07630642857142857,145.5678119047619,0.5990119047619047,39.75238095238095,4,1
powerviolence,1.011e-05,0.17840000000000006,65320.2,0.967,0.8720000000000001,0.3216,-6.6476,0.15578,147.884,0.20872,0.2,11,0
praise,0.39262933718035053,0.4690876888543555,303812.04721229384,0.5806800846067514,0.03901414552430285,0.2595554512647845,-9.650512903392904,0.08447325183458515,123.06619305533974,0.48413938530605205,27.93289475956143,0,1
pre-war blues,0.9143135531135531,0.6534670329670329,178517.41108058605,0.3044333974358975,0.04449403570421245,0.20493643772893774,-12.201617673992674,0.05593728021978022,114.20316043956043,0.655074358974359,10.398534798534799,5,1
prepared piano,0.8201499999999999,0.5562,275656.85,0.27083,0.82055,0.12022500000000003,-19.644700000000007,0.05407500000000001,109.21969999999999,0.1977,4.4,5,1
preschool children's music,0.5364065697674418,0.7168907945736431,160179.99593023257,0.4316641472868216,0.0360834317877907,0.15074203488372093,-10.936928488372097,0.11200702519379847,128.11639244186043,0.6211529069767443,35.49922480620155,7,1
prog metal,0.418,0.598,288261.0,0.402,0.32299999999999995,0.125,-14.019,0.059,95.018,0.225,1.0,11,1
prog quebec,0.419,0.399,341254.33333333326,0.2963333333333333,0.0011234666666666666,0.12663333333333335,-17.014666666666667,0.0354,130.44666666666666,0.3,40.333333333333336,7,1
progressive black metal,4.57e-05,0.0954,488893.0,0.936,0.35600000000000004,0.931,-6.437,0.0751,75.203,0.299,2.0,1,1
progressive bluegrass,0.5305364810397942,0.5396886364927668,232374.32995554354,0.46715181446644444,0.1584127027739726,0.2017518648952517,-12.084148753473935,0.05201457233729955,125.5492931584249,0.6292450987813201,34.799394482780556,7,1
progressive breaks,0.0010999,0.6393333333333333,457937.0,0.8639999999999999,0.856,0.1677666666666667,-6.748333333333332,0.042833333333333334,126.34033333333333,0.30866666666666676,11.333333333333334,4,0
progressive death metal,0.22586666666666666,0.3433333333333333,532542.0,0.4216666666666667,0.3443333333333333,0.10573333333333332,-8.941,0.02766666666666667,102.72366666666666,0.2043666666666667,50.66666666666666,6,1
progressive deathcore,0.04620221333333333,0.322,210532.0,0.9560833333333333,0.17786589916666662,0.35897222222222225,-5.876583333333333,0.2129944444444444,152.2786388888889,0.2716,8.305555555555555,7,0
progressive doom,0.0016873333333333334,0.3263333333333333,264697.6666666667,0.7256666666666667,0.007203333333333332,0.13183333333333333,-5.648,0.038933333333333334,131.07333333333335,0.3621666666666667,17.333333333333332,5,0
progressive electro house,0.050138803377884705,0.6216588831451445,251957.12026319813,0.8171976765622457,0.33851188145419003,0.22947784795310386,-6.056307371579761,0.08339750060085478,127.2089552046195,0.3839521115260096,22.27158400401077,1,1
progressive groove metal,0.0006244502046783624,0.3317850877192982,336409.2690058479,0.9263143274853801,0.2207148863888889,0.3018106725146199,-5.305804093567251,0.10716666666666667,115.11497368421051,0.23969853801169597,44.05409356725146,3,1
progressive house,0.04147406034488871,0.5681378534279916,235456.21187278337,0.8452638248071982,0.5175065651232588,0.27235743623833253,-7.493046069120542,0.07805031571313895,129.36417258703617,0.3977132658683023,13.27638824324904,7,0
progressive jazz fusion,0.26077500000000003,0.5792,263519.23333333334,0.6434166666666667,0.5124592199999999,0.19451833333333335,-10.053816666666664,0.03759333333333333,121.67833333333333,0.46265,41.61666666666667,6,1
progressive metal,0.11281107675488723,0.3665521566774078,361857.0353079842,0.721898139405657,0.23302086710575007,0.26385180227712135,-7.320262941066955,0.06760148010025063,126.8283012322234,0.27838544091657713,31.58711779448621,2,1
progressive metalcore,0.000989,0.602,273194.0,0.955,0.0133,0.207,-4.888,0.154,126.009,0.193,58.0,6,1
progressive post-hardcore,0.05699400429824562,0.44973026315789477,243390.7587719298,0.825969298245614,0.14385384644736843,0.2296190789473684,-6.398019736842104,0.06580942982456141,130.76468201754383,0.40137017543859654,37.44078947368421,11,0
progressive power metal,3.07e-05,0.223,716347.0,0.885,0.00105,0.243,-3.687,0.057,101.795,0.14300000000000002,43.0,9,0
progressive psytrance,0.03890427944577352,0.6731810207336524,427816.2960526316,0.7980942982456141,0.7813313397129188,0.23920905103668264,-7.6756353668261585,0.06215418660287081,139.32840749601272,0.2924764752791069,3.2529904306220097,7,1
progressive rock,0.2649288250496691,0.4148968321003796,351373.066313824,0.553126120108196,0.21571016482926025,0.21404583440758873,-11.617293490032319,0.058878479324796375,121.97194404586496,0.40896914184296307,32.598368952422355,2,1
progressive sludge,4.0495e-05,0.30125,318110.0,0.8267500000000001,0.5929,0.436175,-7.63775,0.06739999999999999,111.43225000000001,0.30150000000000005,48.0,2,1
progressive trance,0.02011664293579108,0.5177831488373419,181937.0385036685,0.8745554859996149,0.496633603106972,0.33518984393109397,-7.1512594050356855,0.08119141920676168,131.25903165124828,0.35099801027579525,9.997405188718686,7,1
progressive trance house,0.023832860283597882,0.6969284788359786,471144.92751322757,0.7431014550264553,0.6406945709325397,0.2211224576719576,-7.684954669312172,0.07168230026455026,125.28767410052906,0.4221832023809524,2.527830687830688,6,1
progressive uplifting trance,0.03507417515027407,0.46891101042562633,207716.5507513824,0.8966027759671522,0.6453922811707232,0.3056158444984472,-7.503259749409724,0.08528199207255932,133.6812200142943,0.35354382210158,6.089915203336276,7,1
proto-rap,0.368,0.893,357227.0,0.515,1.4e-06,0.117,-13.463,0.181,99.192,0.556,28.0,11,0
proto-techno,0.10024400283399473,0.6684622685185185,278349.7392857143,0.7658312169312169,0.6409898842757937,0.22692914021164018,-9.749836375661376,0.06646446097883599,125.79207248677251,0.5773020304232804,30.323611111111113,2,1
protopunk,0.20939454011506026,0.4785774256705725,206471.49332846657,0.6870089875612664,0.10722190823277375,0.1939063980041925,-9.594680166711143,0.0676094444916277,130.76165616085348,0.6145385839643998,31.370189805526557,9,1
psalmen,0.926,0.43,145031.0,0.423,3.71e-05,0.135,-6.273,0.028,105.924,0.281,7.0,0,1
psicodelia brasileira,0.5191520051282053,0.49922974358974354,212004.39435897436,0.5365087948717949,0.23477416567948722,0.19894308974358976,-10.294369743589744,0.05079906410256411,107.75821307692307,0.5566270512820511,35.091153846153844,2,1
